claim_evidence_id,claim_id,evidence_id,relation,executable_filter,expected_count,member_work_ids,source_locator,notes
CE-EFF-0366,CL-EFF-017,LC-EFF-0129,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2018qtopt,PDF p.1 abstract; p.2 Sec. 1; p.14 Sec. 5.3; p.21 appendix,Missing lifecycle channel: active_human_time.
CE-EFF-0367,CL-EFF-017,LC-EFF-0130,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2018qtopt,PDF p.1 abstract; p.2 Sec. 1; p.14 Sec. 5.3; p.21 appendix,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0368,CL-EFF-017,LC-EFF-0131,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2018qtopt,PDF p.1 abstract; p.2 Sec. 1; p.14 Sec. 5.3; p.21 appendix,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0369,CL-EFF-017,LC-EFF-0132,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2018qtopt,PDF p.1 abstract; p.2 Sec. 1; p.14 Sec. 5.3; p.21 appendix,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0370,CL-EFF-017,LC-EFF-0133,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2018qtopt,PDF p.1 abstract; p.2 Sec. 1; p.14 Sec. 5.3; p.21 appendix,Missing lifecycle channel: safety_exposure.
CE-EFF-0371,CL-EFF-017,LC-EFF-0134,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2018qtopt,PDF p.1 abstract; p.2 Sec. 1; p.14 Sec. 5.3; p.21 appendix,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0372,CL-EFF-017,LC-EFF-0135,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2018qtopt,PDF p.1 abstract; p.2 Sec. 1; p.14 Sec. 5.3; p.21 appendix,Missing lifecycle channel: failed_development_runs.
CE-EFF-0373,CL-EFF-017,LC-EFF-0137,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2022mtopt,"PDF p.1 abstract; pp.15–17 appendix, Table IV",Missing lifecycle channel: active_human_time.
CE-EFF-0374,CL-EFF-017,LC-EFF-0138,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2022mtopt,"PDF p.1 abstract; pp.15–17 appendix, Table IV",Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0375,CL-EFF-017,LC-EFF-0139,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2022mtopt,"PDF p.1 abstract; pp.15–17 appendix, Table IV",Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0376,CL-EFF-017,LC-EFF-0140,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2022mtopt,"PDF p.1 abstract; pp.15–17 appendix, Table IV",Missing lifecycle channel: engineering_setup_time.
CE-EFF-0377,CL-EFF-017,LC-EFF-0141,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2022mtopt,"PDF p.1 abstract; pp.15–17 appendix, Table IV",Missing lifecycle channel: safety_exposure.
CE-EFF-0378,CL-EFF-017,LC-EFF-0142,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2022mtopt,"PDF p.1 abstract; pp.15–17 appendix, Table IV",Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0379,CL-EFF-017,LC-EFF-0143,missingness_member,lifecycle.reporting_status=not_reported,230,kalashnikov2022mtopt,"PDF p.1 abstract; pp.15–17 appendix, Table IV",Missing lifecycle channel: failed_development_runs.
CE-EFF-0380,CL-EFF-017,LC-EFF-0145,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: active_human_time.
CE-EFF-0381,CL-EFF-017,LC-EFF-0146,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0382,CL-EFF-017,LC-EFF-0147,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0383,CL-EFF-017,LC-EFF-0148,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0384,CL-EFF-017,LC-EFF-0149,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: safety_exposure.
CE-EFF-0385,CL-EFF-017,LC-EFF-0150,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0386,CL-EFF-017,LC-EFF-0151,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: failed_development_runs.
CE-EFF-0387,CL-EFF-017,LC-EFF-0152,missingness_member,lifecycle.reporting_status=not_reported,230,riedmiller2018sacx,PDF p.8 Sec. 5.4 and physical-robot figure,Missing lifecycle channel: prior_data_cost.
CE-EFF-0388,CL-EFF-017,LC-EFF-0153,missingness_member,lifecycle.reporting_status=not_reported,230,nair2020awac,PDF p.8 Sec. 6.3; p.17 appendix robot-experiment details,Missing lifecycle channel: active_human_time.
CE-EFF-0389,CL-EFF-017,LC-EFF-0154,missingness_member,lifecycle.reporting_status=not_reported,230,nair2020awac,PDF p.8 Sec. 6.3; p.17 appendix robot-experiment details,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0390,CL-EFF-017,LC-EFF-0155,missingness_member,lifecycle.reporting_status=not_reported,230,nair2020awac,PDF p.8 Sec. 6.3; p.17 appendix robot-experiment details,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0391,CL-EFF-017,LC-EFF-0156,missingness_member,lifecycle.reporting_status=not_reported,230,nair2020awac,PDF p.8 Sec. 6.3; p.17 appendix robot-experiment details,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0392,CL-EFF-017,LC-EFF-0157,missingness_member,lifecycle.reporting_status=not_reported,230,nair2020awac,PDF p.8 Sec. 6.3; p.17 appendix robot-experiment details,Missing lifecycle channel: safety_exposure.
CE-EFF-0393,CL-EFF-017,LC-EFF-0158,missingness_member,lifecycle.reporting_status=not_reported,230,nair2020awac,PDF p.8 Sec. 6.3; p.17 appendix robot-experiment details,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0394,CL-EFF-017,LC-EFF-0159,missingness_member,lifecycle.reporting_status=not_reported,230,nair2020awac,PDF p.8 Sec. 6.3; p.17 appendix robot-experiment details,Missing lifecycle channel: failed_development_runs.
CE-EFF-0395,CL-EFF-017,LC-EFF-0161,missingness_member,lifecycle.reporting_status=not_reported,230,singh2021cog,PDF p.8 Sec. 5.2 and real-robot table,Missing lifecycle channel: active_human_time.
CE-EFF-0396,CL-EFF-017,LC-EFF-0162,missingness_member,lifecycle.reporting_status=not_reported,230,singh2021cog,PDF p.8 Sec. 5.2 and real-robot table,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0397,CL-EFF-017,LC-EFF-0163,missingness_member,lifecycle.reporting_status=not_reported,230,singh2021cog,PDF p.8 Sec. 5.2 and real-robot table,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0398,CL-EFF-017,LC-EFF-0164,missingness_member,lifecycle.reporting_status=not_reported,230,singh2021cog,PDF p.8 Sec. 5.2 and real-robot table,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0399,CL-EFF-017,LC-EFF-0165,missingness_member,lifecycle.reporting_status=not_reported,230,singh2021cog,PDF p.8 Sec. 5.2 and real-robot table,Missing lifecycle channel: safety_exposure.
CE-EFF-0400,CL-EFF-017,LC-EFF-0166,missingness_member,lifecycle.reporting_status=not_reported,230,singh2021cog,PDF p.8 Sec. 5.2 and real-robot table,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0401,CL-EFF-017,LC-EFF-0167,missingness_member,lifecycle.reporting_status=not_reported,230,singh2021cog,PDF p.8 Sec. 5.2 and real-robot table,Missing lifecycle channel: failed_development_runs.
CE-EFF-0402,CL-EFF-017,LC-EFF-0169,missingness_member,lifecycle.reporting_status=not_reported,230,kumar2023ptr,PDF pp.7–9 Sec. 5; pp.14–16 appendix; p.21 appendix,Missing lifecycle channel: active_human_time.
CE-EFF-0403,CL-EFF-017,LC-EFF-0170,missingness_member,lifecycle.reporting_status=not_reported,230,kumar2023ptr,PDF pp.7–9 Sec. 5; pp.14–16 appendix; p.21 appendix,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0404,CL-EFF-017,LC-EFF-0171,missingness_member,lifecycle.reporting_status=not_reported,230,kumar2023ptr,PDF pp.7–9 Sec. 5; pp.14–16 appendix; p.21 appendix,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0405,CL-EFF-017,LC-EFF-0172,missingness_member,lifecycle.reporting_status=not_reported,230,kumar2023ptr,PDF pp.7–9 Sec. 5; pp.14–16 appendix; p.21 appendix,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0406,CL-EFF-017,LC-EFF-0173,missingness_member,lifecycle.reporting_status=not_reported,230,kumar2023ptr,PDF pp.7–9 Sec. 5; pp.14–16 appendix; p.21 appendix,Missing lifecycle channel: safety_exposure.
CE-EFF-0407,CL-EFF-017,LC-EFF-0174,missingness_member,lifecycle.reporting_status=not_reported,230,kumar2023ptr,PDF pp.7–9 Sec. 5; pp.14–16 appendix; p.21 appendix,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0408,CL-EFF-017,LC-EFF-0175,missingness_member,lifecycle.reporting_status=not_reported,230,kumar2023ptr,PDF pp.7–9 Sec. 5; pp.14–16 appendix; p.21 appendix,Missing lifecycle channel: failed_development_runs.
CE-EFF-0409,CL-EFF-017,LC-EFF-0177,missingness_member,lifecycle.reporting_status=not_reported,230,chebotar2023qtransformer,PDF p.2 Sec. 1; p.6 Sec. 4 and evaluation table; p.8 compute paragraph,Missing lifecycle channel: active_human_time.
CE-EFF-0410,CL-EFF-017,LC-EFF-0178,missingness_member,lifecycle.reporting_status=not_reported,230,chebotar2023qtransformer,PDF p.2 Sec. 1; p.6 Sec. 4 and evaluation table; p.8 compute paragraph,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0411,CL-EFF-017,LC-EFF-0179,missingness_member,lifecycle.reporting_status=not_reported,230,chebotar2023qtransformer,PDF p.2 Sec. 1; p.6 Sec. 4 and evaluation table; p.8 compute paragraph,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0412,CL-EFF-017,LC-EFF-0180,missingness_member,lifecycle.reporting_status=not_reported,230,chebotar2023qtransformer,PDF p.2 Sec. 1; p.6 Sec. 4 and evaluation table; p.8 compute paragraph,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0413,CL-EFF-017,LC-EFF-0181,missingness_member,lifecycle.reporting_status=not_reported,230,chebotar2023qtransformer,PDF p.2 Sec. 1; p.6 Sec. 4 and evaluation table; p.8 compute paragraph,Missing lifecycle channel: safety_exposure.
CE-EFF-0414,CL-EFF-017,LC-EFF-0182,missingness_member,lifecycle.reporting_status=not_reported,230,chebotar2023qtransformer,PDF p.2 Sec. 1; p.6 Sec. 4 and evaluation table; p.8 compute paragraph,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0415,CL-EFF-017,LC-EFF-0183,missingness_member,lifecycle.reporting_status=not_reported,230,chebotar2023qtransformer,PDF p.2 Sec. 1; p.6 Sec. 4 and evaluation table; p.8 compute paragraph,Missing lifecycle channel: failed_development_runs.
CE-EFF-0416,CL-EFF-017,LC-EFF-0185,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: active_human_time.
CE-EFF-0417,CL-EFF-017,LC-EFF-0186,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0418,CL-EFF-017,LC-EFF-0187,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0419,CL-EFF-017,LC-EFF-0188,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0420,CL-EFF-017,LC-EFF-0189,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: safety_exposure.
CE-EFF-0421,CL-EFF-017,LC-EFF-0190,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0422,CL-EFF-017,LC-EFF-0191,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: failed_development_runs.
CE-EFF-0423,CL-EFF-017,LC-EFF-0192,missingness_member,lifecycle.reporting_status=not_reported,230,nair2018rig,PDF pp.8–9 Sec. 5.3,Missing lifecycle channel: prior_data_cost.
CE-EFF-0424,CL-EFF-017,LC-EFF-0193,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: active_human_time.
CE-EFF-0425,CL-EFF-017,LC-EFF-0194,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0426,CL-EFF-017,LC-EFF-0195,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0427,CL-EFF-017,LC-EFF-0196,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: engineering_setup_time.
CE-EFF-0428,CL-EFF-017,LC-EFF-0197,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: safety_exposure.
CE-EFF-0429,CL-EFF-017,LC-EFF-0198,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0430,CL-EFF-017,LC-EFF-0199,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: failed_development_runs.
CE-EFF-0431,CL-EFF-017,LC-EFF-0200,missingness_member,lifecycle.reporting_status=not_reported,230,gupta2021resetfreemtl,"PDF p.1 abstract; pp.5–8 Secs. V-B and VI-C, Fig. 12",Missing lifecycle channel: prior_data_cost.
CE-EFF-0432,CL-EFF-017,LC-EFF-0201,missingness_member,lifecycle.reporting_status=not_reported,230,yang2020dataefficientlegged,PDF p.2 contribution summary; p.8 conclusion,Missing lifecycle channel: active_human_time.
CE-EFF-0433,CL-EFF-017,LC-EFF-0202,missingness_member,lifecycle.reporting_status=not_reported,230,yang2020dataefficientlegged,PDF p.2 contribution summary; p.8 conclusion,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0434,CL-EFF-017,LC-EFF-0203,missingness_member,lifecycle.reporting_status=not_reported,230,yang2020dataefficientlegged,PDF p.2 contribution summary; p.8 conclusion,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0435,CL-EFF-017,LC-EFF-0205,missingness_member,lifecycle.reporting_status=not_reported,230,yang2020dataefficientlegged,PDF p.2 contribution summary; p.8 conclusion,Missing lifecycle channel: safety_exposure.
CE-EFF-0436,CL-EFF-017,LC-EFF-0206,missingness_member,lifecycle.reporting_status=not_reported,230,yang2020dataefficientlegged,PDF p.2 contribution summary; p.8 conclusion,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0437,CL-EFF-017,LC-EFF-0207,missingness_member,lifecycle.reporting_status=not_reported,230,yang2020dataefficientlegged,PDF p.2 contribution summary; p.8 conclusion,Missing lifecycle channel: failed_development_runs.
CE-EFF-0438,CL-EFF-017,LC-EFF-0208,missingness_member,lifecycle.reporting_status=not_reported,230,yang2020dataefficientlegged,PDF p.2 contribution summary; p.8 conclusion,Missing lifecycle channel: prior_data_cost.
CE-EFF-0439,CL-EFF-017,LC-EFF-0209,missingness_member,lifecycle.reporting_status=not_reported,230,nagabandi2019metarl,PDF p.9 Sec. 5.4,Missing lifecycle channel: active_human_time.
CE-EFF-0440,CL-EFF-017,LC-EFF-0210,missingness_member,lifecycle.reporting_status=not_reported,230,nagabandi2019metarl,PDF p.9 Sec. 5.4,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0441,CL-EFF-017,LC-EFF-0211,missingness_member,lifecycle.reporting_status=not_reported,230,nagabandi2019metarl,PDF p.9 Sec. 5.4,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0442,CL-EFF-017,LC-EFF-0212,missingness_member,lifecycle.reporting_status=not_reported,230,nagabandi2019metarl,PDF p.9 Sec. 5.4,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0443,CL-EFF-017,LC-EFF-0213,missingness_member,lifecycle.reporting_status=not_reported,230,nagabandi2019metarl,PDF p.9 Sec. 5.4,Missing lifecycle channel: safety_exposure.
CE-EFF-0444,CL-EFF-017,LC-EFF-0214,missingness_member,lifecycle.reporting_status=not_reported,230,nagabandi2019metarl,PDF p.9 Sec. 5.4,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0445,CL-EFF-017,LC-EFF-0215,missingness_member,lifecycle.reporting_status=not_reported,230,nagabandi2019metarl,PDF p.9 Sec. 5.4,Missing lifecycle channel: failed_development_runs.
CE-EFF-0446,CL-EFF-017,LC-EFF-0217,missingness_member,lifecycle.reporting_status=not_reported,230,cully2015adaptanimals,PDF p.1 abstract; Methods pp.18 and 20,Missing lifecycle channel: active_human_time.
CE-EFF-0447,CL-EFF-017,LC-EFF-0218,missingness_member,lifecycle.reporting_status=not_reported,230,cully2015adaptanimals,PDF p.1 abstract; Methods pp.18 and 20,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0448,CL-EFF-017,LC-EFF-0219,missingness_member,lifecycle.reporting_status=not_reported,230,cully2015adaptanimals,PDF p.1 abstract; Methods pp.18 and 20,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0449,CL-EFF-017,LC-EFF-0220,missingness_member,lifecycle.reporting_status=not_reported,230,cully2015adaptanimals,PDF p.1 abstract; Methods pp.18 and 20,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0450,CL-EFF-017,LC-EFF-0221,missingness_member,lifecycle.reporting_status=not_reported,230,cully2015adaptanimals,PDF p.1 abstract; Methods pp.18 and 20,Missing lifecycle channel: safety_exposure.
CE-EFF-0451,CL-EFF-017,LC-EFF-0222,missingness_member,lifecycle.reporting_status=not_reported,230,cully2015adaptanimals,PDF p.1 abstract; Methods pp.18 and 20,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0452,CL-EFF-017,LC-EFF-0223,missingness_member,lifecycle.reporting_status=not_reported,230,cully2015adaptanimals,PDF p.1 abstract; Methods pp.18 and 20,Missing lifecycle channel: failed_development_runs.
CE-EFF-0453,CL-EFF-017,LC-EFF-0225,missingness_member,lifecycle.reporting_status=not_reported,230,chatzilygeroudis2017blackdrops,Correct PDF p.7 real-robot experiment; p.8 computational-cost discussion,Missing lifecycle channel: active_human_time.
CE-EFF-0454,CL-EFF-017,LC-EFF-0226,missingness_member,lifecycle.reporting_status=not_reported,230,chatzilygeroudis2017blackdrops,Correct PDF p.7 real-robot experiment; p.8 computational-cost discussion,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0455,CL-EFF-017,LC-EFF-0227,missingness_member,lifecycle.reporting_status=not_reported,230,chatzilygeroudis2017blackdrops,Correct PDF p.7 real-robot experiment; p.8 computational-cost discussion,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0456,CL-EFF-017,LC-EFF-0228,missingness_member,lifecycle.reporting_status=not_reported,230,chatzilygeroudis2017blackdrops,Correct PDF p.7 real-robot experiment; p.8 computational-cost discussion,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0457,CL-EFF-017,LC-EFF-0229,missingness_member,lifecycle.reporting_status=not_reported,230,chatzilygeroudis2017blackdrops,Correct PDF p.7 real-robot experiment; p.8 computational-cost discussion,Missing lifecycle channel: safety_exposure.
CE-EFF-0458,CL-EFF-017,LC-EFF-0230,missingness_member,lifecycle.reporting_status=not_reported,230,chatzilygeroudis2017blackdrops,Correct PDF p.7 real-robot experiment; p.8 computational-cost discussion,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0459,CL-EFF-017,LC-EFF-0231,missingness_member,lifecycle.reporting_status=not_reported,230,chatzilygeroudis2017blackdrops,Correct PDF p.7 real-robot experiment; p.8 computational-cost discussion,Missing lifecycle channel: failed_development_runs.
CE-EFF-0460,CL-EFF-017,LC-EFF-0233,missingness_member,lifecycle.reporting_status=not_reported,230,johannink2019residual,PDF pp.5–6 Sec. IV and physical result figures,Missing lifecycle channel: active_human_time.
CE-EFF-0461,CL-EFF-017,LC-EFF-0234,missingness_member,lifecycle.reporting_status=not_reported,230,johannink2019residual,PDF pp.5–6 Sec. IV and physical result figures,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0462,CL-EFF-017,LC-EFF-0235,missingness_member,lifecycle.reporting_status=not_reported,230,johannink2019residual,PDF pp.5–6 Sec. IV and physical result figures,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0463,CL-EFF-017,LC-EFF-0236,missingness_member,lifecycle.reporting_status=not_reported,230,johannink2019residual,PDF pp.5–6 Sec. IV and physical result figures,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0464,CL-EFF-017,LC-EFF-0237,missingness_member,lifecycle.reporting_status=not_reported,230,johannink2019residual,PDF pp.5–6 Sec. IV and physical result figures,Missing lifecycle channel: safety_exposure.
CE-EFF-0465,CL-EFF-017,LC-EFF-0238,missingness_member,lifecycle.reporting_status=not_reported,230,johannink2019residual,PDF pp.5–6 Sec. IV and physical result figures,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0466,CL-EFF-017,LC-EFF-0239,missingness_member,lifecycle.reporting_status=not_reported,230,johannink2019residual,PDF pp.5–6 Sec. IV and physical result figures,Missing lifecycle channel: failed_development_runs.
CE-EFF-0467,CL-EFF-017,LC-EFF-0242,missingness_member,lifecycle.reporting_status=not_reported,230,zhou2023realorl,PDF pp.1–2 abstract/introduction; p.5 dataset table; p.10 appendix summary; p.16 compute appendix,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0468,CL-EFF-017,LC-EFF-0243,missingness_member,lifecycle.reporting_status=not_reported,230,zhou2023realorl,PDF pp.1–2 abstract/introduction; p.5 dataset table; p.10 appendix summary; p.16 compute appendix,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0469,CL-EFF-017,LC-EFF-0244,missingness_member,lifecycle.reporting_status=not_reported,230,zhou2023realorl,PDF pp.1–2 abstract/introduction; p.5 dataset table; p.10 appendix summary; p.16 compute appendix,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0470,CL-EFF-017,LC-EFF-0245,missingness_member,lifecycle.reporting_status=not_reported,230,zhou2023realorl,PDF pp.1–2 abstract/introduction; p.5 dataset table; p.10 appendix summary; p.16 compute appendix,Missing lifecycle channel: safety_exposure.
CE-EFF-0471,CL-EFF-017,LC-EFF-0246,missingness_member,lifecycle.reporting_status=not_reported,230,zhou2023realorl,PDF pp.1–2 abstract/introduction; p.5 dataset table; p.10 appendix summary; p.16 compute appendix,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0472,CL-EFF-017,LC-EFF-0247,missingness_member,lifecycle.reporting_status=not_reported,230,zhou2023realorl,PDF pp.1–2 abstract/introduction; p.5 dataset table; p.10 appendix summary; p.16 compute appendix,Missing lifecycle channel: failed_development_runs.
CE-EFF-0473,CL-EFF-017,LC-EFF-0249,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: active_human_time.
CE-EFF-0474,CL-EFF-017,LC-EFF-0250,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0475,CL-EFF-017,LC-EFF-0251,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0476,CL-EFF-017,LC-EFF-0252,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0477,CL-EFF-017,LC-EFF-0253,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: safety_exposure.
CE-EFF-0478,CL-EFF-017,LC-EFF-0254,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: wear_maintenance_downtime.
CE-EFF-0479,CL-EFF-017,LC-EFF-0255,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: failed_development_runs.
CE-EFF-0480,CL-EFF-017,LC-EFF-0256,missingness_member,lifecycle.reporting_status=not_reported,230,wurss2023locality,PDF p.1 abstract; p.2 Table I; p.3 system; pp.5–6 Secs. IV–V,Missing lifecycle channel: prior_data_cost.
CE-EFF-0481,CL-EFF-017,LC-EFF-0257,missingness_member,lifecycle.reporting_status=not_reported,230,lancaster2024modemv2,PDF pp.5–6 Sec. IV and time figure; pp.9–10 appendix,Missing lifecycle channel: active_human_time.
CE-EFF-0482,CL-EFF-017,LC-EFF-0258,missingness_member,lifecycle.reporting_status=not_reported,230,lancaster2024modemv2,PDF pp.5–6 Sec. IV and time figure; pp.9–10 appendix,Missing lifecycle channel: standby_monitoring_time.
CE-EFF-0483,CL-EFF-017,LC-EFF-0259,missingness_member,lifecycle.reporting_status=not_reported,230,lancaster2024modemv2,PDF pp.5–6 Sec. IV and time figure; pp.9–10 appendix,Missing lifecycle channel: reset_recovery_cost.
CE-EFF-0484,CL-EFF-017,LC-EFF-0260,missingness_member,lifecycle.reporting_status=not_reported,230,lancaster2024modemv2,PDF pp.5–6 Sec. IV and time figure; pp.9–10 appendix,Missing lifecycle channel: engineering_setup_time.
CE-EFF-0485,CL-EFF-017,LC-EFF-0261,missingness_member,lifecycle.reporting_status=not_reported,230,lancaster2024modemv2,PDF pp.5–6 Sec. IV and time figure; pp.9–10 appendix,Missing lifecycle channel: safety_exposure.
